4,9,"[93.0, 19.0, 0.9858399762936655, 0.1]",,,
4,10,"[46.0, 92.0, 0.9820010690936656, 0.1]",,,
4,11,"[80.0, 48.0, 0.983610525989666, 0.1]",,,
4,12,"[65.0, 72.0, 0.9811716942296661, 0.1]",,,
4,13,"[87.0, 63.0, 0.9771498467576657, 0.1]",,,
4,14,"[91.0, 25.0, 0.9848982863096657, 0.1]",,,
4,0,"[24.0, 2.0, 0.9993038400000002, 0.1]",,,
4,11,"[81.0, 37.0, 0.9992753600000006, 0.1]",,,
4,6,"[99.0, 73.0, 0.9992772800000006, 0.1]",,,
4,7,"[77.0, 94.0, 0.9993030400000005, 0.1]",,,
4,7,"[73.0, 93.0, 0.9993070000000004, 0.1]",,,
4,2,"[11.0, 78.0, 0.9993096000000005, 0.1]",,,
4,13,"[83.0, 65.0, 0.9992676000000006, 0.1]",,,
4,6,"[88.0, 96.0, 0.9992921600000004, 0.1]",,,
4,2,"[21.0, 96.0, 0.9993330400000003, 0.1]",,,
4,12,"[63.0, 63.0, 0.9992498000000007, 0.1]",,,
4,2,"[25.0, 78.0, 0.9992996000000005, 0.1]",,,
4,11,"[77.0, 47.0, 0.9992688000000006, 0.1]",,,
4,1,"[44.0, 26.0, 0.9992788000000002, 0.1]",,,
4,13,"[91.0, 65.0, 0.9992776000000005, 0.1]",,,
4,8,"[60.0, 15.0, 0.9992875200000004, 0.1]",,,
4,9,"[99.0, 22.0, 0.9993046000000003, 0.1]",,,
4,6,"[97.0, 88.0, 0.9993046000000003, 0.1]",,,
4,8,"[69.0, 5.0, 0.9992926000000003, 0.1]",,,
4,8,"[76.0, 15.0, 0.9993052000000003, 0.1]",,,
4,9,"[85.0, 17.0, 0.9993018400000004, 0.1]",,,
4,1,"[47.0, 40.0, 0.9992110000000006, 0.1]",,,
4,1,"[30.0, 25.0, 0.9993102800000002, 0.1]",,,
